target,date,player_home,played,betting_over_under_line,weather_temperature,weather_wind_mph,weather_humidity,defense_fumbles_forced_moving_avg_1,defense_fumbles_forced_moving_max_1,defense_fumbles_forced_moving_min_1,defense_fumbles_forced_moving_avg_3,defense_fumbles_forced_moving_max_3,defense_fumbles_forced_moving_min_3,defense_fumbles_forced_moving_avg_5,defense_fumbles_forced_moving_max_5,defense_fumbles_forced_moving_min_5,defense_interceptions_moving_avg_1,defense_interceptions_moving_max_1,defense_interceptions_moving_min_1,defense_interceptions_moving_avg_3,defense_interceptions_moving_max_3,defense_interceptions_moving_min_3,defense_interceptions_moving_avg_5,defense_interceptions_moving_max_5,defense_interceptions_moving_min_5,defense_pass_yards_allowed_moving_avg_1,defense_pass_yards_allowed_moving_max_1,defense_pass_yards_allowed_moving_min_1,defense_pass_yards_allowed_moving_avg_3,defense_pass_yards_allowed_moving_max_3,defense_pass_yards_allowed_moving_min_3,defense_pass_yards_allowed_moving_avg_5,defense_pass_yards_allowed_moving_max_5,defense_pass_yards_allowed_moving_min_5,defense_rush_yards_allowed_moving_avg_1,defense_rush_yards_allowed_moving_max_1,defense_rush_yards_allowed_moving_min_1,defense_rush_yards_allowed_moving_avg_3,defense_rush_yards_allowed_moving_max_3,defense_rush_yards_allowed_moving_min_3,defense_rush_yards_allowed_moving_avg_5,defense_rush_yards_allowed_moving_max_5,defense_rush_yards_allowed_moving_min_5,defense_sacks_moving_avg_1,defense_sacks_moving_max_1,defense_sacks_moving_min_1,defense_sacks_moving_avg_3,defense_sacks_moving_max_3,defense_sacks_moving_min_3,defense_sacks_moving_avg_5,defense_sacks_moving_max_5,defense_sacks_moving_min_5,defense_points_allowed_moving_avg_1,defense_points_allowed_moving_max_1,defense_points_allowed_moving_min_1,defense_points_allowed_moving_avg_3,defense_points_allowed_moving_max_3,defense_points_allowed_moving_min_3,defense_points_allowed_moving_avg_5,defense_points_allowed_moving_max_5,defense_points_allowed_moving_min_5,weather_inclement,player_fantpt_moving_avg_1,player_fantpt_moving_max_1,player_fantpt_moving_min_1,player_fantpt_moving_avg_3,player_fantpt_moving_max_3,player_fantpt_moving_min_3,player_fantpt_moving_avg_5,player_fantpt_moving_max_5,player_fantpt_moving_min_5,betting_spread
16.7,2011-10-09,0,1,53.0,75.0,6.0,47.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.6,2.0,0.0,2.0,2.0,2.0,2.3333333333333335,4.0,1.0,1.8,4.0,1.0,298.0,298.0,298.0,336.0,387.0,298.0,249.2,387.0,119.0,171.0,171.0,171.0,136.66666666666666,171.0,108.0,158.8,276.0,108.0,2.0,2.0,2.0,0.6666666666666666,2.0,0.0,1.0,2.0,0.0,23.0,23.0,23.0,29.666666666666668,35.0,23.0,26.8,38.0,7.0,False,11.200000000000014,11.2,11.2,18.3,23.6,11.2,16.120000000000005,25.7,0.0,-3.0
19.9,2011-10-16,0,1,46.5,69.0,7.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.8,1.0,0.0,164.0,164.0,164.0,223.33333333333334,255.0,164.0,236.2,268.0,164.0,45.0,45.0,45.0,87.66666666666667,125.0,45.0,84.0,125.0,45.0,7.0,7.0,7.0,3.6666666666666665,7.0,1.0,3.0,7.0,0.0,10.0,10.0,10.0,16.333333333333332,21.0,10.0,16.0,21.0,10.0,False,16.700000000000014,16.7,16.7,16.000000000000004,20.1,11.2,19.460000000000004,25.7,11.2,-3.0
32.0,2011-10-30,1,1,49.5,42.0,5.0,64.0,1.0,1.0,1.0,1.0,2.0,0.0,0.8,2.0,0.0,1.0,1.0,1.0,1.3333333333333333,2.0,1.0,1.2,2.0,1.0,196.0,196.0,196.0,241.66666666666666,289.0,196.0,230.8,289.0,179.0,70.0,70.0,70.0,78.0,101.0,63.0,74.6,101.0,63.0,1.0,1.0,1.0,1.3333333333333333,3.0,0.0,2.6,6.0,0.0,7.0,7.0,7.0,20.333333333333332,34.0,7.0,20.2,34.0,7.0,False,19.90000000000001,19.9,19.9,15.933333333333335,19.9,11.2,18.300000000000004,23.6,11.2,-3.0
17.7,2011-11-07,1,1,47.5,51.0,2.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,4.0,4.0,4.0,1.6666666666666667,4.0,0.0,1.4,4.0,0.0,264.0,264.0,264.0,253.0,276.0,219.0,286.0,374.0,219.0,30.0,30.0,30.0,88.0,181.0,30.0,106.6,181.0,30.0,1.0,1.0,1.0,2.3333333333333335,5.0,1.0,1.8,5.0,0.0,18.0,18.0,18.0,17.333333333333332,24.0,10.0,21.6,29.0,10.0,False,32.00000000000001,32.0,32.0,22.86666666666667,32.0,16.7,19.98,32.0,11.2,-8.0
15.3,2011-11-13,1,1,47.5,61.0,1.0,40.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.8,2.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.4,1.0,0.0,255.0,255.0,255.0,317.3333333333333,361.0,255.0,288.4,361.0,169.0,150.0,150.0,150.0,116.0,150.0,91.0,114.8,172.0,54.0,4.0,4.0,4.0,3.0,4.0,2.0,2.2,4.0,1.0,13.0,13.0,13.0,25.0,32.0,13.0,28.0,34.0,13.0,False,17.700000000000003,17.7,17.7,23.200000000000003,32.0,17.7,19.5,32.0,11.2,-13.0
11.5,2011-11-20,0,1,45.5,58.0,1.0,66.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0,0.8,2.0,0.0,1.0,1.0,1.0,1.3333333333333333,2.0,1.0,1.4,2.0,1.0,242.0,242.0,242.0,240.66666666666666,342.0,138.0,256.2,342.0,138.0,77.0,77.0,77.0,109.33333333333333,145.0,77.0,125.6,155.0,77.0,2.0,2.0,2.0,3.0,5.0,2.0,3.6,6.0,2.0,27.0,27.0,27.0,21.333333333333332,27.0,17.0,24.8,36.0,17.0,False,15.3,15.3,15.3,21.666666666666668,32.0,15.3,20.32,32.0,15.3,6.0
12.1,2011-11-27,1,1,50.5,63.0,1.0,56.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.6,1.0,0.0,3.0,3.0,3.0,2.0,3.0,1.0,1.6,3.0,1.0,230.0,230.0,230.0,262.0,306.0,230.0,293.6,365.0,230.0,125.0,125.0,125.0,115.33333333333333,125.0,110.0,104.2,125.0,77.0,3.0,3.0,3.0,2.6666666666666665,5.0,0.0,3.0,5.0,0.0,3.0,3.0,3.0,14.333333333333334,24.0,3.0,16.8,25.0,3.0,False,11.5,11.5,11.5,14.833333333333334,17.7,11.5,19.279999999999998,32.0,11.5,3.5
25.3,2011-12-01,0,1,43.5,39.0,2.0,,0.0,0.0,0.0,1.3333333333333333,2.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,1.3333333333333333,2.0,1.0,1.2,2.0,0.0,314.0,314.0,314.0,250.33333333333334,314.0,181.0,239.6,314.0,168.0,110.0,110.0,110.0,75.66666666666667,110.0,42.0,96.4,163.0,42.0,1.0,1.0,1.0,2.3333333333333335,5.0,1.0,1.6,5.0,0.0,23.0,23.0,23.0,15.666666666666666,23.0,7.0,20.8,34.0,7.0,False,12.100000000000001,12.1,12.1,12.966666666666669,15.3,11.5,17.72,32.0,11.5,-3.0
19.1,2011-12-11,0,1,44.5,78.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.6666666666666667,2.0,1.0,1.4,2.0,0.0,273.0,273.0,273.0,238.0,273.0,215.0,236.4,273.0,215.0,46.0,46.0,46.0,57.333333333333336,85.0,41.0,69.8,116.0,41.0,2.0,2.0,2.0,1.6666666666666667,2.0,1.0,2.6,5.0,1.0,14.0,14.0,14.0,14.0,20.0,8.0,10.8,20.0,3.0,False,25.300000000000004,25.3,25.3,16.3,25.3,11.5,16.38,25.3,11.5,3.0
25.7,2011-12-18,1,1,44.0,35.0,9.0,41.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0,0.6,2.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.4,1.0,0.0,195.0,195.0,195.0,226.66666666666666,264.0,195.0,222.6,329.0,104.0,65.0,65.0,65.0,83.66666666666667,100.0,65.0,87.2,125.0,60.0,5.0,5.0,5.0,3.3333333333333335,5.0,2.0,2.2,5.0,0.0,10.0,10.0,10.0,17.666666666666668,24.0,10.0,21.4,37.0,10.0,False,19.100000000000005,19.1,19.1,18.833333333333332,25.3,12.1,16.66,25.3,11.5,-3.0
4.5,2011-12-24,0,1,50.0,72.0,0.0,,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.4,1.0,0.0,148.0,148.0,148.0,265.0,400.0,148.0,275.0,400.0,148.0,58.0,58.0,58.0,90.33333333333333,110.0,58.0,84.0,110.0,58.0,3.0,3.0,3.0,2.6666666666666665,5.0,0.0,3.0,5.0,0.0,15.0,15.0,15.0,23.666666666666668,37.0,15.0,22.8,37.0,15.0,False,25.700000000000003,25.7,25.7,23.36666666666667,25.7,19.1,18.740000000000002,25.7,11.5,-2.5
11.6,2012-09-09,0,1,42.0,68.0,9.0,57.0,2.0,2.0,2.0,0.6666666666666666,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.6,1.0,0.0,221.0,221.0,221.0,222.0,313.0,132.0,220.8,313.0,132.0,161.0,161.0,161.0,132.33333333333334,162.0,74.0,166.8,290.0,74.0,2.0,2.0,2.0,2.3333333333333335,4.0,1.0,2.0,4.0,1.0,13.0,13.0,13.0,17.666666666666668,20.0,13.0,18.2,24.0,13.0,False,4.5000000000000036,4.5,4.5,16.433333333333337,25.7,4.5,17.34,25.7,4.5,-9.5
12.9,2012-09-16,1,1,47.0,74.0,5.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.2,3.0,0.0,221.0,221.0,221.0,249.0,287.0,221.0,232.6,287.0,184.0,129.0,129.0,129.0,106.0,129.0,93.0,110.8,131.0,93.0,4.0,4.0,4.0,2.3333333333333335,4.0,1.0,1.6,4.0,0.0,13.0,13.0,13.0,23.333333333333332,34.0,13.0,19.8,34.0,13.0,False,11.600000000000001,11.6,11.6,13.933333333333337,25.7,4.5,17.240000000000002,25.7,4.5,-3.0
7.8,2012-09-23,0,1,42.0,72.0,0.0,,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.8,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.0,316.0,316.0,316.0,230.33333333333334,316.0,153.0,214.2,316.0,153.0,90.0,90.0,90.0,127.66666666666667,178.0,90.0,133.6,178.0,90.0,4.0,4.0,4.0,3.6666666666666665,4.0,3.0,3.0,4.0,2.0,18.0,18.0,18.0,18.0,20.0,16.0,18.8,23.0,16.0,False,12.9,12.9,12.9,9.66666666666667,12.9,4.5,14.760000000000002,25.7,4.5,-3.0
14.0,2012-09-30,1,1,46.5,63.0,8.0,59.0,2.0,2.0,2.0,0.6666666666666666,2.0,0.0,1.4,3.0,0.0,3.0,3.0,3.0,2.0,3.0,1.0,1.4,3.0,0.0,288.0,288.0,288.0,279.3333333333333,307.0,243.0,259.6,307.0,196.0,60.0,60.0,60.0,94.0,143.0,60.0,115.8,150.0,60.0,2.0,2.0,2.0,2.0,2.0,2.0,2.6,4.0,2.0,7.0,7.0,7.0,21.666666666666668,34.0,7.0,20.4,34.0,7.0,True,7.799999999999999,7.8,7.8,10.766666666666671,12.9,7.8,12.500000000000002,25.7,4.5,-1.5
14.0,2012-10-07,0,1,44.0,48.0,7.0,68.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.6,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.4,1.0,0.0,209.0,209.0,209.0,200.0,253.0,138.0,218.6,316.0,138.0,119.0,119.0,119.0,101.0,119.0,90.0,101.2,131.0,72.0,1.0,1.0,1.0,1.6666666666666667,2.0,1.0,1.4,2.0,0.0,34.0,34.0,34.0,25.0,34.0,10.0,22.6,34.0,9.0,True,13.999999999999996,14.0,14.0,11.56666666666667,14.0,7.8,10.16,14.0,4.5,4.0
10.8,2012-10-14,1,1,47.5,73.0,14.0,58.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,111.0,111.0,238.33333333333334,378.0,111.0,275.8,466.0,111.0,127.0,127.0,127.0,111.33333333333333,148.0,59.0,115.6,167.0,59.0,2.0,2.0,2.0,1.6666666666666667,3.0,0.0,2.2,4.0,0.0,20.0,20.0,20.0,30.333333333333332,44.0,20.0,31.8,45.0,20.0,False,13.999999999999996,14.0,14.0,11.933333333333337,14.0,7.8,12.059999999999999,14.0,7.8,-3.5
18.7,2012-10-28,1,1,43.0,58.0,13.0,75.0,2.0,2.0,2.0,1.0,2.0,0.0,1.2,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.6,3.0,0.0,353.0,353.0,353.0,256.6666666666667,353.0,202.0,236.8,353.0,173.0,149.0,149.0,149.0,159.0,199.0,129.0,142.2,199.0,116.0,3.0,3.0,3.0,3.0,3.0,3.0,2.6,3.0,1.0,20.0,20.0,20.0,21.666666666666668,28.0,17.0,17.8,28.0,3.0,True,10.799999999999997,10.8,10.8,12.933333333333337,14.0,10.8,11.899999999999999,14.0,7.8,-3.0
13.3,2012-11-05,0,1,52.0,72.0,0.0,,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.6,1.0,0.0,305.0,305.0,305.0,359.6666666666667,420.0,305.0,329.2,420.0,248.0,225.0,225.0,225.0,148.0,225.0,102.0,163.8,273.0,102.0,0.0,0.0,0.0,2.3333333333333335,5.0,0.0,2.0,5.0,0.0,34.0,34.0,34.0,28.666666666666668,34.0,24.0,28.2,34.0,24.0,False,18.699999999999996,18.7,18.7,14.500000000000005,18.7,10.8,13.059999999999997,18.7,7.8,3.0
10.2,2012-11-11,1,1,44.5,63.0,7.0,45.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.4,1.0,0.0,342.0,342.0,342.0,255.66666666666666,342.0,192.0,255.2,342.0,192.0,123.0,123.0,123.0,112.66666666666667,123.0,103.0,103.4,123.0,86.0,3.0,3.0,3.0,2.0,3.0,1.0,1.8,3.0,1.0,19.0,19.0,19.0,20.666666666666668,29.0,14.0,25.4,34.0,14.0,False,13.299999999999997,13.3,13.3,14.266666666666671,18.7,10.8,14.159999999999997,18.7,10.8,2.5
9.2,2012-11-18,0,1,46.0,52.0,9.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0,1.0,2.0,0.0,201.0,201.0,201.0,253.33333333333334,337.0,201.0,291.4,352.0,201.0,129.0,129.0,129.0,111.0,140.0,64.0,102.0,140.0,64.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.4,4.0,0.0,21.0,21.0,21.0,25.0,27.0,21.0,25.0,27.0,21.0,False,10.199999999999996,10.2,10.2,14.066666666666672,18.7,10.2,13.399999999999997,18.7,10.2,3.5
0.0,2012-11-26,1,0,42.0,37.0,2.0,42.0,1.0,1.0,1.0,1.0,2.0,0.0,1.2,2.0,0.0,2.0,2.0,2.0,0.6666666666666666,2.0,0.0,0.6,2.0,0.0,248.0,248.0,248.0,254.66666666666666,301.0,215.0,235.4,301.0,186.0,167.0,167.0,167.0,127.66666666666667,167.0,65.0,109.4,167.0,65.0,1.0,1.0,1.0,2.0,4.0,1.0,2.4,6.0,0.0,27.0,27.0,27.0,25.333333333333332,36.0,13.0,23.6,36.0,13.0,False,9.199999999999996,9.2,9.2,10.900000000000006,13.3,9.2,12.439999999999998,18.7,9.2,3.0
0.0,2012-12-02,0,0,44.0,77.0,8.0,,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.6,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.6,1.0,0.0,304.0,304.0,304.0,267.6666666666667,304.0,210.0,267.4,342.0,192.0,149.0,149.0,149.0,119.66666666666667,149.0,91.0,117.0,149.0,91.0,3.0,3.0,3.0,2.3333333333333335,3.0,2.0,2.2,3.0,1.0,38.0,38.0,38.0,27.0,38.0,20.0,25.8,38.0,19.0,False,0.0,0.0,0.0,6.466666666666672,10.2,0.0,10.279999999999998,18.7,0.0,10.5
0.0,2012-12-09,0,0,48.0,73.0,1.0,92.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.4,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.4,3.0,0.0,242.0,242.0,242.0,282.3333333333333,353.0,242.0,320.4,418.0,242.0,91.0,91.0,91.0,89.0,97.0,79.0,78.4,103.0,22.0,0.0,0.0,0.0,1.0,2.0,0.0,1.4,2.0,0.0,31.0,31.0,31.0,25.333333333333332,31.0,21.0,26.4,32.0,21.0,False,0.0,0.0,0.0,3.066666666666672,9.2,0.0,6.539999999999997,13.3,0.0,7.0
12.2,2012-12-23,1,1,46.0,44.0,9.0,52.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.6,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,1.4,2.0,0.0,244.0,244.0,244.0,235.33333333333334,280.0,182.0,270.2,441.0,182.0,58.0,58.0,58.0,120.33333333333333,186.0,58.0,95.2,186.0,35.0,2.0,2.0,2.0,1.6666666666666667,2.0,1.0,2.2,4.0,1.0,21.0,21.0,21.0,21.666666666666668,28.0,16.0,20.4,31.0,6.0,False,0.0,0.0,0.0,5.921189464667502e-15,0.0,0.0,1.8399999999999976,9.2,0.0,6.0
