target,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
11.92,0.0,0.1351351351351351,0.9677419354838709,0.375,0.23809523809523808,0.5,0.5,0.28647214854111397,0.043269230769230754,0.25,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.25,0.25,0.25,0.5,0.25,0.5,0.5555555555555556,0.16666666666666666,1.0,0.6295180722891567,0.6295180722891567,0.6295180722891567,0.4498567335243553,0.3057553956834532,0.774074074074074,0.6632258064516131,0.12539184952978055,1.0,0.09302325581395349,0.09302325581395349,0.09302325581395349,0.0,0.0,0.14598540145985403,0.0,0.0,0.2558139534883721,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.125,0.6666666666666666,0.375,0.0,0.6666666666666666,0.125,0.125,0.125,0.0,0.0,0.47619047619047616,0.0,0.0,0.5882352941176471,0.0,0.4836867862969005,0.48368678629690054,0.48368678629690054,0.6157189424121691,0.45431034482758637,0.811217510259918,0.6894176581089542,0.2855530474040633,0.9999999999999999,0.7000000000000001,0.02567164179104478,0.46439873417721517,0.4335317460317461,0.17725594910861542,0.2650242243067724,0.3062393155817158,0.606506511212449,1.0,0.2839894113390085,0.4206362284155355,0.4655159946150157,0.1954498436613555
22.68,1.0,0.32432432432432456,0.7419354838709676,0.6875,,0.5,0.0,0.29708222811671087,0.7548076923076923,0.25,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6506024096385542,0.6506024096385542,0.6506024096385542,0.3230659025787965,0.3309352517985612,0.5296296296296296,0.4729032258064517,0.14733542319749215,0.6842105263157895,0.28837209302325584,0.28837209302325584,0.28837209302325584,0.43503480278422274,0.36563876651982385,0.45255474452554745,0.3858024691358024,0.3167938931297709,0.5813953488372093,0.0,0.0,0.0,0.1923076923076923,0.25,0.0,0.21875,0.14285714285714285,0.0,0.875,0.875,0.875,0.7372881355932204,0.631578947368421,0.7142857142857142,0.6092436974789917,0.46153846153846156,0.8823529411764706,0.0,0.059543230016313176,0.059543230016313176,0.059543230016313176,0.3332126041289386,0.45431034482758637,0.09986320109439117,0.28240450845334997,0.2855530474040633,0.12310286677908933,0.2400000000000001,0.017313432835820902,0.007911392405063292,0.3146997929606625,0.2720588235294118,0.490490042515104,0.567192488899434,0.6211348096744567,0.0828306792587522,0.2242663162505475,0.31581533925115945,0.16696440606727675,0.028491258363911073
10.72,0.0,0.5945945945945947,0.9516129032258064,0.0625,0.5238095238095237,0.0,0.0,0.03448275862068961,0.3653846153846154,0.75,0.6,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.5555555555555556,0.5,0.0,0.6536144578313253,0.6536144578313253,0.6536144578313253,0.27220630372492827,0.33453237410071945,0.37037037037037035,0.3965591397849463,0.15047021943573669,0.47846889952153115,0.5441860465116279,0.5441860465116279,0.5441860465116279,0.4756380510440836,0.4713656387665198,0.15328467153284672,0.4218106995884773,0.40839694656488545,0.26356589147286824,0.0,0.0,0.0,0.3076923076923077,0.25,0.0,0.375,0.14285714285714285,0.0,0.78125,0.78125,0.78125,0.35593220338983045,0.5526315789473684,0.47619047619047616,0.2941176470588235,0.40384615384615385,0.5882352941176471,0.0,0.49836867862969,0.49836867862969003,0.49836867862969003,0.4339007605939872,0.4698275862068967,0.09986320109439117,0.42746816948444977,0.3058690744920993,0.12310286677908933,0.78,0.0029850746268656747,0.03955696202531646,0.5335775335775337,0.2887154861944778,0.9999999999999999,0.2529505474019592,1.0,0.16893893581672467,0.338646708183359,0.33936870482774584,0.2742070020946579,0.27300740445571
11.78,1.0,0.4054054054054057,0.564516129032258,0.875,,0.0,0.5,0.40318302387267896,0.40384615384615385,0.75,0.20000000000000007,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,0.11111111111111112,0.16666666666666666,0.0,0.8283132530120483,0.8283132530120483,0.8283132530120483,0.23782234957020043,0.5431654676258993,0.37777777777777777,0.1432258064516131,0.33228840125391845,0.16746411483253584,0.04651162790697677,0.04651162790697677,0.04651162790697677,0.34570765661252906,0.5462555066079295,0.072992700729927,0.3222222222222222,0.4732824427480915,0.17829457364341084,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.23076923076923078,0.125,0.3333333333333333,0.25,0.0,0.3333333333333333,0.34375,0.34375,0.34375,0.30508474576271183,0.18421052631578944,0.6666666666666666,0.18487394957983194,0.1346153846153846,0.5294117647058824,0.0,0.010603588907014516,0.010603588907014683,0.010603588907014683,0.2238319449474826,0.4698275862068967,0.017783857729138153,0.26596743894802755,0.3058690744920993,0.021922428330522714,0.7000000000000001,0.005970149253731349,0.03401898734177215,0.47204968944099385,0.24546660769570988,0.3349572919962037,0.39622241805918046,0.6221324484201416,0.14724283020396137,1.0,1.0,0.4765656574233378,0.15554116603112933
10.46,0.0,0.6756756756756759,0.7580645161290321,0.4375,0.6190476190476191,0.0,0.0,0.05039787798408485,0.038461538461538464,1.0,0.20000000000000007,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.7777777777777778,0.6666666666666666,0.0,0.47891566265060237,0.47891566265060237,0.47891566265060237,0.12464183381088823,0.12589928057553956,0.39629629629629626,0.3922580645161292,0.26645768025078376,0.5119617224880383,0.4093023255813954,0.4093023255813954,0.4093023255813954,0.2969837587006961,0.29955947136563876,0.1313868613138686,0.20864197530864192,0.2595419847328244,0.24031007751937983,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.9999999999999999,0.6666666666666666,0.4375,0.4375,0.4375,0.5932203389830508,0.6578947368421053,0.47619047619047616,0.46218487394957986,0.48076923076923084,0.5882352941176471,0.0,0.05383360522022829,0.05383360522022834,0.05383360522022834,0.2212966316551972,0.4698275862068967,0.017783857729138153,0.18566061365059472,0.3058690744920993,0.021922428330522714,0.8800000000000001,0.007164179104477614,0.01503164556962025,0.23399014778325125,0.08061002178649238,0.6684141546526866,0.39115513676575264,0.48894202032277345,0.11139423846586571,0.264393454406595,0.37395512924585006,0.82581740643133,0.1705158644506799
13.3,1.0,0.43243243243243246,0.4838709677419354,1.0,,0.0,0.0,0.2652519893899204,0.3798076923076923,0.0,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6666666666666666,0.0,0.5,0.5,0.5,0.6666666666666666,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.7710843373493976,0.7710843373493976,0.7710843373493976,0.3954154727793695,0.47482014388489213,0.562962962962963,0.42709677419354863,0.2727272727272727,0.3588516746411483,0.2558139534883721,0.2558139534883721,0.2558139534883721,0.431554524361949,0.46696035242290757,0.4014598540145986,0.3345679012345679,0.4045801526717556,0.3643410852713178,0.0,0.0,0.0,0.0,0.125,0.0,0.0625,0.0,0.0,0.6875,0.6875,0.6875,0.8135593220338981,0.49999999999999994,1.0,0.4369747899159664,0.3653846153846154,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3058690744920993,0.0,0.6000000000000001,0.015522388059701492,0.05854430379746836,0.6904761904761906,0.2781954887218045,0.0,0.22563002372396235,0.4351464435146444,0.18066291835281414,0.2789835918659155,0.3639492455765363,0.7278560428118521,0.19599378711121831
23.06,0.0,0.3513513513513513,0.3548387096774194,0.8125,,1.0,0.25,0.22281167108753314,0.12019230769230768,0.25,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.3,0.6666666666666666,0.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.0,0.5555555555555556,0.6666666666666666,0.0,0.9548192771084337,0.9548192771084337,0.9548192771084337,0.5300859598853869,0.6942446043165468,0.5481481481481482,0.904516129032258,0.5109717868338558,0.7081339712918661,0.13488372093023254,0.13488372093023254,0.13488372093023254,0.4570765661252901,0.5110132158590309,0.2116788321167883,0.3395061728395061,0.4427480916030534,0.32558139534883723,0.5,0.5,0.5,0.23076923076923078,0.25,0.0,0.3125,0.2857142857142857,0.0,0.34375,0.34375,0.34375,0.5932203389830508,0.47368421052631576,0.8095238095238095,0.4957983193277311,0.34615384615384626,1.0,0.0,0.11582381729200658,0.11582381729200653,0.11582381729200653,0.046722202100688226,0.06551724137931036,0.0,0.021603005635566497,0.3058690744920993,0.0,0.66,0.07522388059701493,0.041930379746835444,0.4071428571428572,0.23319327731092437,0.45266968962002174,0.2732764321008435,0.588803924397634,0.10117208742130351,0.2242663162505475,0.31735110728875504,0.5796142077074691,0.3830491402259154
26.3,0.0,0.43243243243243246,0.4516129032258064,0.5,0.8333333333333333,0.0,0.0,0.5570291777188328,0.28846153846153844,0.0,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.25,0.25,0.25,0.5,0.25,0.5,0.6666666666666666,0.3333333333333333,1.0,0.6295180722891567,0.6295180722891567,0.6295180722891567,0.5444126074498568,0.5107913669064749,0.774074074074074,0.801290322580645,0.3040752351097179,1.0,0.1162790697674419,0.1162790697674419,0.1162790697674419,0.0023201856148492017,0.06607929515418504,0.007299270072992692,0.051851851851851816,0.08015267175572519,0.10852713178294573,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3846153846153847,0.375,0.3333333333333333,0.625,0.5714285714285714,0.3333333333333333,0.46875,0.46875,0.46875,0.5593220338983049,0.31578947368421056,0.9523809523809523,0.33613445378151263,0.2307692307692308,0.5882352941176471,1.0,0.5138662316476346,0.5138662316476346,0.5138662316476346,0.25099601593625487,0.4862068965517242,0.0,0.027551659361302328,0.327313769751693,0.0,1.0,0.0364179104477612,0.16376582278481014,0.14217687074829932,0.19576719576719576,0.27653997378768014,0.5454091408450985,0.5561864913329351,0.3693942245224029,0.28786035268733473,0.32168739351255443,0.8669814014258588,0.16425586929748387
15.24,1.0,0.7027027027027026,0.24193548387096775,0.375,,0.0,0.0,0.12201591511936338,0.6009615384615384,0.25,0.37777777777777777,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.0,0.4,0.6666666666666666,0.0,0.75,0.75,0.75,0.6666666666666666,0.75,0.0,0.6666666666666666,0.5,0.0,0.7620481927710844,0.7620481927710844,0.7620481927710844,0.40257879656160456,0.4640287769784174,0.6,0.49935483870967745,0.2633228840125392,0.5598086124401914,0.2,0.2,0.2,0.5290023201856149,0.643171806167401,0.3138686131386862,0.4395061728395061,0.5572519083969465,0.43410852713178294,0.5,0.5,0.5,0.5384615384615384,0.25,1.0,0.5625,0.14285714285714285,0.3333333333333333,0.34375,0.34375,0.34375,0.5084745762711864,0.4210526315789473,0.8095238095238095,0.3613445378151261,0.3076923076923077,0.5294117647058824,0.0,0.6460032626427405,0.6460032626427407,0.6460032626427407,0.5378486055776889,0.6258620689655173,0.1942544459644323,0.27144646211646806,0.5101580135440182,0.0,0.6400000000000001,0.0764179104477612,0.06882911392405064,0.34956709956709964,0.1589169000933707,0.1326961314403321,0.3719528076538158,0.10869115611626401,0.1426231271077076,0.29777775969645065,0.32095227087888784,0.41883073645434504,0.3427816569997399
29.74,0.0,0.7297297297297298,0.8064516129032256,0.0,,0.0,0.0,0.53315649867374,0.3173076923076923,0.25,0.6888888888888889,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,0.22222222222222224,0.16666666666666666,0.0,0.3253012048192771,0.3253012048192771,0.3253012048192771,0.28510028653295116,0.6223021582733813,0.39629629629629626,0.43096774193548393,0.4012539184952978,0.5119617224880383,0.48837209302325585,0.48837209302325585,0.48837209302325585,0.5707656612529002,0.4405286343612336,0.5912408759124088,0.48765432098765427,0.45038167938931295,0.49612403100775193,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.15384615384615385,0.125,0.3333333333333333,0.5625,0.7142857142857143,0.3333333333333333,0.90625,0.90625,0.90625,0.7118644067796609,0.6578947368421053,0.6666666666666666,0.6302521008403361,0.48076923076923084,0.8235294117647058,0.0,0.194942903752039,0.19494290375203915,0.19494290375203915,0.5729808040565009,0.6258620689655173,0.3269493844049247,0.32561051972448296,0.5101580135440182,0.0,0.52,0.0,0.0,0.34318555008210183,0.2611764705882353,0.007475365273530432,0.22732603464054502,0.0,0.08349377914423714,0.32220508230335115,0.3426912799090825,0.0,0.18226730939875765
29.34,1.0,0.4054054054054057,0.09677419354838707,1.0,,0.0,0.0,0.493368700265252,0.27884615384615385,0.75,0.6888888888888889,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.4,0.6666666666666666,0.0,0.5,0.5,0.5,0.3333333333333333,0.5,0.0,0.22222222222222224,0.3333333333333333,0.0,0.2891566265060241,0.2891566265060241,0.2891566265060241,0.23495702005730645,0.32733812949640295,0.3555555555555555,0.3587096774193551,0.14420062695924762,0.4593301435406698,0.07906976744186048,0.07906976744186048,0.07906976744186048,0.23897911832946633,0.25550660792951546,0.1240875912408759,0.20246913580246906,0.22137404580152667,0.2325581395348837,0.5,0.5,0.5,0.3846153846153847,0.25,0.3333333333333333,0.4375,0.14285714285714285,0.3333333333333333,0.125,0.125,0.125,0.4576271186440678,0.4473684210526316,0.47619047619047616,0.30252100840336127,0.326923076923077,0.5294117647058824,0.0,0.7862969004893963,0.7862969004893964,0.7862969004893964,0.6939514668598329,0.7741379310344828,0.3269493844049247,0.6274264245460235,0.7042889390519187,0.23946037099494089,0.66,0.04716417910447762,0.36313291139240506,0.80109126984127,0.2882291602772496,0.2447054788647861,0.4675705123013755,0.3110898212958979,0.7301764092534292,0.29198594900071284,0.34190093808995986,0.8504200842270699,0.13290036225771695
22.76,0.0,0.0,0.08064516129032256,0.1875,0.7738095238095237,0.0,0.0,0.6074270557029178,0.38942307692307687,0.75,0.48888888888888893,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.7777777777777778,0.5,0.0,0.4186746987951807,0.4186746987951807,0.4186746987951807,0.3839541547277936,0.6115107913669066,0.5148148148148148,0.5690322580645163,0.3918495297805643,0.6267942583732057,0.48837209302325585,0.48837209302325585,0.48837209302325585,0.30394431554524365,0.3744493392070485,0.072992700729927,0.18395061728395057,0.32442748091603046,0.17829457364341084,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7692307692307693,0.625,0.6666666666666666,0.625,0.5714285714285714,0.3333333333333333,0.4375,0.4375,0.4375,0.27118644067796605,0.4210526315789473,0.0,0.23529411764705876,0.3076923076923077,0.0,1.0,0.7699836867862968,0.7699836867862969,0.7699836867862969,0.7490039840637447,0.7741379310344828,0.3269493844049247,0.8785222291797117,0.7042889390519187,0.4030354131534569,0.7000000000000001,0.10626865671641791,0.15585443037974683,0.36904761904761907,0.38158899923605805,0.4276460415628571,0.6137867206155514,0.3070167230339407,0.22500068688357025,0.30907339355476354,0.43839238077036397,0.20142189015929535,0.07855614446016632
14.52,1.0,0.3513513513513513,0.16129032258064513,0.5,,0.0,0.0,0.06100795755968169,0.33653846153846156,0.75,0.37777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6666666666666666,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.23493975903614456,0.23493975903614456,0.23493975903614456,0.11174785100286533,0.12230215827338131,0.28888888888888886,0.22322580645161316,0.0,0.3732057416267942,0.7488372093023257,0.7488372093023257,0.7488372093023257,0.5962877030162412,0.6211453744493393,0.4963503649635037,0.3592592592592593,0.5381679389312977,0.17829457364341084,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.46153846153846156,0.375,0.6666666666666666,0.5625,0.2857142857142857,0.3333333333333333,0.03125,0.03125,0.03125,0.22033898305084743,0.2631578947368421,0.3333333333333333,0.02521008403361341,0.19230769230769232,0.1764705882352941,0.0,0.5016313213703101,0.5016313213703101,0.5016313213703101,0.8851865266207891,0.7741379310344828,0.8413132694938443,0.8738259236067625,0.7042889390519187,0.4030354131534569,0.2400000000000001,0.06985074626865673,0.08069620253164558,0.39721254355400704,0.4606286959228136,0.7889908256880733,0.24955951906646667,0.5606694560669456,0.15895183958227807,0.2925541982338595,0.47558320791227693,0.8702707617564718,0.05923807468163177
18.9,0.0,0.45945945945945965,0.0,0.0625,0.6309523809523809,0.0,0.0,0.0,0.8365384615384616,0.25,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.0,0.5,0.6666666666666666,0.0,0.25,0.25,0.25,1.0,1.0,0.5,0.888888888888889,0.6666666666666666,0.0,0.713855421686747,0.713855421686747,0.713855421686747,0.17048710601719186,0.4064748201438849,0.17407407407407408,0.40903225806451615,0.21316614420062696,0.2248803827751196,0.16744186046511628,0.16744186046511628,0.16744186046511628,0.5406032482598608,0.709251101321586,0.26277372262773724,0.5851851851851851,0.6145038167938931,0.3798449612403101,0.5,0.5,0.5,0.23076923076923078,0.25,0.3333333333333333,0.5,0.4285714285714285,0.3333333333333333,0.25,0.25,0.25,0.4745762711864405,0.736842105263158,0.2857142857142857,0.4873949579831933,0.5384615384615385,0.3529411764705882,1.0,0.1655791190864599,0.16557911908645995,0.16557911908645995,0.6095617529880478,0.7568965517241381,0.2777017783857728,0.6894176581089542,0.7042889390519187,0.3423271500843169,0.4600000000000001,0.022089552238805973,0.007911392405063292,0.4825396825396826,0.2901960784313726,0.7816300405376573,0.5416533911805579,0.41872628198890727,0.08114539217438019,0.73017958826106,0.371486930614,0.8696246374058156,0.0
15.96,1.0,0.3783783783783785,0.4032258064516129,0.3125,0.8928571428571428,0.5,0.0,0.48010610079575594,0.6634615384615384,0.0,0.5333333333333333,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.4444444444444445,0.3333333333333333,0.0,0.5512048192771084,0.5512048192771084,0.5512048192771084,0.330945558739255,0.2158273381294964,0.6555555555555556,0.5212903225806452,0.13793103448275867,0.8468899521531101,0.17674418604651165,0.17674418604651165,0.17674418604651165,0.18097447795823668,0.16740088105726875,0.2773722627737226,0.059259259259259234,0.1450381679389313,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6153846153846154,0.625,0.6666666666666666,0.5625,0.5714285714285714,0.3333333333333333,0.875,0.875,0.875,0.4576271186440678,0.631578947368421,0.2857142857142857,0.31092436974789905,0.46153846153846156,0.3529411764705882,1.0,0.3442088091353997,0.34420880913539964,0.34420880913539964,0.42049981890619315,0.47327586206896566,0.2777017783857728,0.7467125860989354,0.7042889390519187,0.3423271500843169,0.5800000000000001,0.02567164179104478,0.020569620253164556,0.0,0.0,0.5471600865890114,0.0,0.31773306379577826,0.08096271730204904,,,,
